902/921,920,901,status,main_number,cd,number,[HL]GPレンズ検索シート,brand_name,color_name,wearing_period,price,pcs,maxpower,dia,g_dia,bc,water_content,kinou,spec,obj_color,bandle,/Users/asano/Desktop/data_sample/Links/,lens_gazou,kurome_gazou,chame_gazou,sample_image,lens_image,black_eyes,brown_eyes,/Users/asano/マイドライブ（yuuki-asano@hotelovers.co.jp）/【※フォルダ名編集禁止】109販促画像格納/1day,/Users/asano/Desktop/data/Links/,power,bandle_siji,QUIZ_E&J,QUIZ_Cc,comment,delete_comment,cc_main_number,cc_brand_name,cc_color_name,cc_brandxcolor,cc_wearing_period,cc,cc_dia,cc_g_dia,cc_okasan,cc_seisa
TRUE,TRUE,-,新色,-,-,402,PB,アイクローゼット,カミナリパープル,1day,"1,760",10,0,14.5,13.8,8.6,38,"モイスト,UVカット,8","モイスト,UVカット",#d489ab,/Users/asano/Desktop/data_sample/Links/bundle_pb_oneday.jpg,-,https://drive.google.com/file/d/1utZlibD7NX3t7sbrtFX-aQe4lEPuohHH/view?usp=drive_link,https://drive.google.com/drive/folders/1XA2ZXRPs2QdKPJSg20h6BoyrupFdYegX?usp=drive_link,https://drive.google.com/drive/folders/1LAxyklcUDeA1w8_omaTIjRSVfOZRlTO4?usp=drive_link,/Users/asano/Desktop/data/Links/1day/アイクローゼット/カミナリパープル/lens.jpg,/Users/asano/Desktop/data/Links/1day/アイクローゼット/カミナリパープル/lens.jpg,/Users/asano/Desktop/data/Links/1day/アイクローゼット/カミナリパープル/黒目/black.jpg,/Users/asano/Desktop/data/Links/1day/アイクローゼット/カミナリパープル/茶目/brown.jpg,-,-,度なし（±0.00）〜8.00,3箱_背景ピンク,-カミナリパープル,-,"高発色なのにうるっとしたおめめになれる！
メンカラ紫のオタクはコレ♡",サブカル系に激推ししたい！映えまくる高発色ブルー,ECL0001,アイクローゼット,しずく,ECL0001しずく,1month,"グリーン,オリーブ",14.5mm,13.8mm,グリーン,1
TRUE,TRUE,OK,-,ECL0002,cbg,403,PB,アイクローゼット,クリアベージュ,1day,"1,760",10,-10,14.5,13.8,8.6,38.6,"UVカット,8",UVカット,#d489ab,/Users/asano/Desktop/data_sample/Links/bundle_pb_oneday.jpg,https://drive.google.com/file/d/1AtmQv58abmu91w4rBRIhqGSZTVxIQTYe/view?usp=drivesdk,https://drive.google.com/file/d/1MmQh02KEI7aYKwASRaRL9RglBkJ36naH/view?usp=drivesdk,https://drive.google.com/drive/folders/1JWCb92F0Qz6GYiCZMwSlGfgWJ4V7lRN2,https://drive.google.com/drive/folders/1JsiAb29ZoSuM_4Uo0DqSLUD8bQu3b2XM,/Users/asano/Desktop/data/Links/1day/アイクローゼット/クリアベージュ/thumbnail.jpg,/Users/asano/Desktop/data/Links/1day/アイクローゼット/クリアベージュ/lens.jpg,/Users/asano/Desktop/data/Links/1day/アイクローゼット/クリアベージュ/黒目/black.jpg,/Users/asano/Desktop/data/Links/1day/アイクローゼット/クリアベージュ/茶目/brown.jpg,https://static.growthpalette.com/img/post/9de52afd-3d34-4930-8ebd-278772db7483/72ca3f4482c8ec030bc26a67b15c8b42.jpg,https://static.growthpalette.com/front/assets/hl2/img/search-contact-lens/image/data/item/SP/thumb/ECL0002-CBG-4.jpg,度なし（±0.00）〜8.00,3箱_背景ピンク,ECL0002クリアベージュ,ベージュ,"バレない系カラコンはここから始まってます！
ちょっと大きめで盛れる♪",バレない系カラコンはここから始まってます！ちょっと大きめで盛れる♪,ECL0002,アイクローゼット,シナモンエンジェル,ECL0002シナモンエンジェル,1day,グレー,14.5mm,13.7mm,グレー,1
TRUE,TRUE,OK,-,ECL0002,cbgcl,404,PB,アイクローゼット,クリアベージュコーラル,1day,"1,760",10,-8,14.5,13.8,8.6,38.6,"UVカット,8",UVカット,#d489ab,/Users/asano/Desktop/data_sample/Links/bundle_pb_oneday.jpg,https://drive.google.com/file/d/15WyrXeU_9TSfB9yeDVnn5PtcvfaG9aHT/view?usp=drivesdk,https://drive.google.com/file/d/109GdhuCqGatOHrOjchz4x364B7n6Utg0/view?usp=drivesdk,https://drive.google.com/drive/folders/1HYUdBKevTxI-_1Xq9SMy_lDM5NLT14as,https://drive.google.com/drive/folders/1A3tlAZ3LWuj0p7UNT2GKTvP3xCDlTprX,/Users/asano/Desktop/data/Links/1day/アイクローゼット/クリアベージュコーラル/thumbnail.jpg,/Users/asano/Desktop/data/Links/1day/アイクローゼット/クリアベージュコーラル/lens.jpg,/Users/asano/Desktop/data/Links/1day/アイクローゼット/クリアベージュコーラル/黒目/black.jpg,/Users/asano/Desktop/data/Links/1day/アイクローゼット/クリアベージュコーラル/茶目/brown.jpg,https://static.growthpalette.com/img/post/c8c6ea80-3126-442f-8e48-8d84a76bbf41/9af7f13719cbfbca04d0a585e4b1f444.jpg,https://static.growthpalette.com/front/assets/hl2/img/search-contact-lens/image/data/item/SP/thumb/ECL0002-CBGCL-6.jpg,度なし（±0.00）〜8.00,3箱_背景ピンク,ECL0002クリアベージュコーラル,"ベージュ,ピンク",血色感がでる透明感ベージュ♡,血色感がでる透明感ベージュ,ECL0001,アイクローゼット,シナモンエンジェル,ECL0001シナモンエンジェル,1month,グレー,14.5mm,13.7mm,グレー,1
TRUE,TRUE,OK,-,ECL0002,stim,405,PB,アイクローゼット,さつまいも,1day,"1,760",10,-8,14.5,13.8,8.6,38.5,"UVカット,8",UVカット,#d489ab,/Users/asano/Desktop/data_sample/Links/bundle_pb_oneday.jpg,https://drive.google.com/file/d/1RuCirXxviTbsejBV0f4P04OKr9VHijKT/view?usp=drivesdk,https://drive.google.com/file/d/1z3QzU2h2agS1q5YGFE259TA3bobMP-by/view?usp=drivesdk,https://drive.google.com/drive/folders/1q1kEW3uUZqMX-107pc_Bx-lUaoM2NYgP,https://drive.google.com/drive/folders/1xLc7qnhIPK4aJ-X7CWib79HIafRnyEnn,/Users/asano/Desktop/data/Links/1day/アイクローゼット/さつまいも/thumbnail.jpg,/Users/asano/Desktop/data/Links/1day/アイクローゼット/さつまいも/lens.jpg,/Users/asano/Desktop/data/Links/1day/アイクローゼット/さつまいも/黒目/black.jpg,/Users/asano/Desktop/data/Links/1day/アイクローゼット/さつまいも/茶目/brown.jpg,https://static.growthpalette.com/img/post/f46c0e70-7594-4f43-a6ce-db03b9b7bd25/4165af715aa72c8406c1eb7a14f3f0f3.jpg,https://static.growthpalette.com/front/assets/hl2/img/search-contact-lens/image/data/item/PC/thumb/ECL0002-STIM-4.jpg,度なし（±0.00）〜8.00,3箱_背景ピンク,ECL0002さつまいも,パープル,"じゅわっとラベンダー激かわ♡
他にない唯一無二♡",-,ECL0001,アイクローゼット,シナモンラテ,ECL0001シナモンラテ,1month,ベージュ,14.5mm,13.7mm,ベージュ,1
TRUE,TRUE,OK,-,ECL0002,szk,406,PB,アイクローゼット,しずく,1day,"1,760",10,-8,14.5,13.8,8.6,38.5,"UVカット,8",UVカット,#d489ab,/Users/asano/Desktop/data_sample/Links/bundle_pb_oneday.jpg,https://drive.google.com/file/d/1KOTLw0PpAV5Irlye54XcGd0gIwmu_T4T/view?usp=drivesdk,https://drive.google.com/file/d/1kqDplU5TPJT99KJompjQnqU90m11vNMz/view?usp=drivesdk,https://drive.google.com/drive/folders/1mT-JU4nJkZDrRch1pKmvI2RLyUHggP6O,https://drive.google.com/drive/folders/1_53Sj-1AaBSRXFSRIFaTB0t5H-5nIq7W,/Users/asano/Desktop/data/Links/1day/アイクローゼット/しずく/thumbnail.jpg,/Users/asano/Desktop/data/Links/1day/アイクローゼット/しずく/lens.jpg,/Users/asano/Desktop/data/Links/1day/アイクローゼット/しずく/黒目/black.jpg,/Users/asano/Desktop/data/Links/1day/アイクローゼット/しずく/茶目/brown.jpg,https://static.growthpalette.com/img/post/66227305-2b3a-40bd-8f33-eb124b572557/fa6d1bcf79c079af82f83852f388db5d.jpg,https://static.growthpalette.com/front/assets/hl2/img/search-contact-lens/image/data/item/PC/thumb/ECL0002-SZK-4.jpg,度なし（±0.00）〜8.00,3箱_背景ピンク,ECL0002しずく,"グリーン,オリーブ","着けるだけで光が宿るから
一瞬であか抜け完了できる💚",-,ECL0002,アイクローゼット,ショコラベーグル,ECL0002ショコラベーグル,1day,ブラウン,14.5mm,14.0mm,ブラウン,1
TRUE,TRUE,OK,-,ECL0002,cmag,407,PB,アイクローゼット,シナモンエンジェル,1day,"1,760",10,-8,14.5,13.7,8.7,38,"モイスト,UVカット,8","モイスト,UVカット",#d489ab,/Users/asano/Desktop/data_sample/Links/bundle_pb_oneday.jpg,https://drive.google.com/file/d/1jHN0Uqtkg-x6mVoqFlphwwl0_1EX6j1y/view?usp=drivesdk,https://drive.google.com/file/d/1vhiVuuoPgQSWF06_M_ELlLy-VaH5i3iV/view?usp=drivesdk,https://drive.google.com/drive/folders/1kCyM_i8Dex5mzinv-pHYOFFeAsc8Dh8m,https://drive.google.com/drive/folders/1fX_aXGTrstueaR8zW_la2TEhe9jiw9Mj,/Users/asano/Desktop/data/Links/1day/アイクローゼット/シナモンエンジェル/thumbnail.jpg,/Users/asano/Desktop/data/Links/1day/アイクローゼット/シナモンエンジェル/lens.jpg,/Users/asano/Desktop/data/Links/1day/アイクローゼット/シナモンエンジェル/黒目/black.jpg,/Users/asano/Desktop/data/Links/1day/アイクローゼット/シナモンエンジェル/茶目/brown.jpg,https://static.growthpalette.com/img/post/b62133ab-e429-43cb-bd88-efbeb0a025db/14b081abb882c44a802fe9d32ab88db8.jpg,https://static.growthpalette.com/img/post/1db8b65d-63be-4531-a61b-c3bd19479761/c5cbd2a38a8f1a20cc3929a5e90e65d8.jpg,度なし（±0.00）〜8.00,3箱_背景ピンク,ECL0002シナモンエンジェル,グレー,"青みグレーで甘え上手な
ネコちゃんお目々になれる😻",-,ECL0001,アイクローゼット,ショコラベーグル,ECL0001ショコラベーグル,1month,ブラウン,14.5mm,14.0mm,ブラウン,1
TRUE,TRUE,OK,-,ECL0002,chbg,408,PB,アイクローゼット,ショコラベーグル,1day,"1,760",10,-8,14.5,14,8.6,38,"モイスト,UVカット,8","モイスト,UVカット",#d489ab,/Users/asano/Desktop/data_sample/Links/bundle_pb_oneday.jpg,https://drive.google.com/file/d/1AhDvzWZGFgy-Vcay9jsYVKkafKGcE4F7/view?usp=drivesdk,https://drive.google.com/file/d/1cLupFMcMxm5enaEXfpJJOp6HlrjiEG7u/view?usp=drivesdk,https://drive.google.com/drive/folders/1g6q9pVKoXwYIiJ9ncXL4yNDhBOV38xXL,https://drive.google.com/drive/folders/1aKm_0NLIaVlNXylwsFkfL6wegDyVPXfn,/Users/asano/Desktop/data/Links/1day/アイクローゼット/ショコラベーグル/thumbnail.jpg,/Users/asano/Desktop/data/Links/1day/アイクローゼット/ショコラベーグル/lens.jpg,/Users/asano/Desktop/data/Links/1day/アイクローゼット/ショコラベーグル/黒目/black.jpg,/Users/asano/Desktop/data/Links/1day/アイクローゼット/ショコラベーグル/茶目/brown.jpg,https://static.growthpalette.com/img/post/a8447033-ba50-44f9-af5f-646502790428/d7a448e2cde80c42adccb80083883201.jpg,https://static.growthpalette.com/img/post/3a29aeb9-240f-42b4-aecd-72c68929ad8a/d24980b4e1d03be46f6eef31f9adfa13.jpg,度なし（±0.00）〜8.00,3箱_背景ピンク,ECL0002ショコラベーグル,ブラウン,"無敵のくりくりお目目になれる！
ツヤ感ダークベージュ",無敵のくりくりお目目になれる！ツヤ感ダークベージュ,ECL0002,アイクローゼット,シルエットキャメル,ECL0002シルエットキャメル,1day,ブラウン,14.5mm,13.8mm,ブラウン,1
TRUE,TRUE,OK,-,ECL0002,sc,409,PB,アイクローゼット,シルエットキャメル,1day,"1,760",10,-8,14.5,13.8,8.6,38,"モイスト,UVカット,8","モイスト,UVカット",#d489ab,/Users/asano/Desktop/data_sample/Links/bundle_pb_oneday.jpg,https://drive.google.com/file/d/1wH4pcc5SFs0TI_4ZHf9aaY7GbUGfJSoV/view?usp=drivesdk,https://drive.google.com/file/d/1hINf3Yi86C8NMz08oOwUndPtEXEzf0Wh/view?usp=drivesdk,https://drive.google.com/drive/folders/1Bd5TkIrjcmQaJZCQsbX2fVLzmvLNbF0d,https://drive.google.com/drive/folders/1zRYUuyYvvJsWCpFtcoCHyI-aShPa9gSM,/Users/asano/Desktop/data/Links/1day/アイクローゼット/シルエットキャメル/thumbnail.jpg,/Users/asano/Desktop/data/Links/1day/アイクローゼット/シルエットキャメル/lens.jpg,/Users/asano/Desktop/data/Links/1day/アイクローゼット/シルエットキャメル/黒目/black.jpg,/Users/asano/Desktop/data/Links/1day/アイクローゼット/シルエットキャメル/茶目/brown.jpg,https://static.growthpalette.com/img/post/5712498d-7232-45f2-88b5-7b003cb65bf6/f04aaca53fbc9a63732d1608fadd38fa.jpg,https://static.growthpalette.com/front/assets/hl2/img/search-contact-lens/image/data/item/SP/thumb/ECL0002-SC-4.jpg,度なし（±0.00）〜8.00,3箱_背景ピンク,ECL0002シルエットキャメル,ブラウン,"くりくりのナチュ盛れカラコン！
校則ゆるめなら学校も😉",くりくりのナチュ盛れカラコン！校則ゆるめなら学校も😉,ECL0001,アイクローゼット,シルエットキャメル,ECL0001シルエットキャメル,1month,ブラウン,14.5mm,13.8mm,ブラウン,1
TRUE,TRUE,-,新色,-,-,410,PB,アイクローゼット,ツクヨミブルー,1day,"1,760",10,0,14.5,13.8,8.6,38,"モイスト,UVカット,8","モイスト,UVカット",#d489ab,/Users/asano/Desktop/data_sample/Links/bundle_pb_oneday.jpg,-,https://drive.google.com/file/d/1Enoo0-K0oxLE16DyFZLXHdIcv8QFJt1O/view?usp=sharing,https://drive.google.com/drive/folders/1UQaPyAGYkoWjmvf21SyLJRix51drydOa?usp=drive_link,https://drive.google.com/drive/folders/1nKkIoFYWkv3EqhU7JRHvih_s5caY-X5U?usp=drive_link,/Users/asano/Desktop/data/Links/1day/アイクローゼット/ツクヨミブルー/lens.jpg,/Users/asano/Desktop/data/Links/1day/アイクローゼット/ツクヨミブルー/lens.jpg,/Users/asano/Desktop/data/Links/1day/アイクローゼット/ツクヨミブルー/黒目/black.jpg,/Users/asano/Desktop/data/Links/1day/アイクローゼット/ツクヨミブルー/茶目/brown.jpg,-,-,度なし（±0.00）〜8.00,3箱_背景ピンク,-ツクヨミブルー,-,"サブカル系に激推ししたい！
映えまくる高発色ブルー",サブカル系に激推ししたい！映えまくる高発色ブルー,-,アイクローゼット,ツクヨミブルー,ツクヨミブルー,1day,ブルー,14.5mm,13.8mm,ブルー,1
TRUE,TRUE,OK,-,ECL0002,pnbg,411,PB,アイクローゼット,ピーナッツベーグル,1day,"1,760",10,-8,14.5,14,8.6,38,"モイスト,UVカット,8","モイスト,UVカット",#d489ab,/Users/asano/Desktop/data_sample/Links/bundle_pb_oneday.jpg,https://drive.google.com/file/d/10CR2DQUu697ykufDulxBKbkOprfCKQg5/view?usp=drivesdk,https://drive.google.com/file/d/1q3NbJuwfUYU2z5odax5fx0TZ7FwbIUDI/view?usp=drivesdk,https://drive.google.com/drive/folders/1K8QbjudnvXTJ43yIYBiJSGPRLr8SdxOV,https://drive.google.com/drive/folders/1y6XHfkMrBeh_aHjlNoLdObbcjbqQTT1R,/Users/asano/Desktop/data/Links/1day/アイクローゼット/ピーナッツベーグル/thumbnail.jpg,/Users/asano/Desktop/data/Links/1day/アイクローゼット/ピーナッツベーグル/lens.jpg,/Users/asano/Desktop/data/Links/1day/アイクローゼット/ピーナッツベーグル/黒目/black.jpg,/Users/asano/Desktop/data/Links/1day/アイクローゼット/ピーナッツベーグル/茶目/brown.jpg,https://static.growthpalette.com/img/post/d205e624-953c-4a70-bd4a-0b81011b2805/2c6ba16976b2f4ef38a858816551ad78.jpg,https://static.growthpalette.com/img/post/ce058d6a-6576-4e2a-8723-b312d7740144/130c35337ca26d43f6e840e07d60ecd8.jpg,度なし（±0.00）〜8.00,3箱_背景ピンク,ECL0002ピーナッツベーグル,"ベージュ,ブラウン","高発色ブラウンベージュ！
くっきりフチでちゅるっと盛れる♡",高発色ブラウンベージュ！くっきりフチでちゅるっと盛れる♡,ECL0002,アイクローゼット,ピーナッツベーグル,ECL0002ピーナッツベーグル,1day,"ベージュ,ブラウン",14.5mm,14.0mm,ブラウン,1
TRUE,TRUE,OK,-,ECL0002,hoppe,412,PB,アイクローゼット,ほっぺ,1day,"1,760",10,-8,14.5,13.8,8.6,38.5,"UVカット,8",UVカット,#d489ab,/Users/asano/Desktop/data_sample/Links/bundle_pb_oneday.jpg,https://drive.google.com/file/d/1EgUd9cpZSWa1CmbMSG3wOT_3qBee8Vxo/view?usp=drivesdk,https://drive.google.com/file/d/14d1CQ2-vKPeGZfI9JuSTap9Mlq2YhiBl/view?usp=drivesdk,https://drive.google.com/drive/folders/1ZchOUSnheUFHrdHH44wvqzh3n7tTz08z,https://drive.google.com/drive/folders/1EfTKtKZ4lbb-c5_yvB6nn6BPI9AhEyqM,/Users/asano/Desktop/data/Links/1day/アイクローゼット/ほっぺ/thumbnail.jpg,/Users/asano/Desktop/data/Links/1day/アイクローゼット/ほっぺ/lens.jpg,/Users/asano/Desktop/data/Links/1day/アイクローゼット/ほっぺ/黒目/black.jpg,/Users/asano/Desktop/data/Links/1day/アイクローゼット/ほっぺ/茶目/brown.jpg,https://static.growthpalette.com/img/post/294554a6-2d74-4014-b562-030ab20bf297/6042619daebb2636dc61627ae2d1e0d9.jpg,https://static.growthpalette.com/front/assets/hl2/img/search-contact-lens/image/data/item/PC/thumb/ECL0002-HOPPE-4.jpg,度なし（±0.00）〜8.00,3箱_背景ピンク,ECL0002ほっぺ,"ベージュ,ピンク","赤ちゃんのほっぺみたいな優しいピンク💗
いろんな髪色と相性良い👍️",-,ECL0001,アイクローゼット,ピーナッツベーグル,ECL0001ピーナッツベーグル,1month,"ベージュ,ブラウン",14.5mm,14.0mm,ブラウン,1
TRUE,TRUE,OK,-,ECL0002,hlgr,413,PB,アイクローゼット,ホログレー,1day,"1,760",10,-8,14.5,13.8,8.6,38,"モイスト,UVカット,8","モイスト,UVカット",#d489ab,/Users/asano/Desktop/data_sample/Links/bundle_pb_oneday.jpg,https://drive.google.com/file/d/1QPHDLL9ui6f3_2GcXoi7P35znQ_l9HOj/view?usp=drivesdk,https://drive.google.com/file/d/1UjRS0w9gE9R5LPLCB6mmfkr6Ll5LOzBX/view?usp=drivesdk,https://drive.google.com/drive/folders/1bQhv5ZVw3c525ha7BAldT73u1F-2MQU9,https://drive.google.com/drive/folders/1WYbwpzcHbawRi7j3iJkzZ46FhjWfGLMM,/Users/asano/Desktop/data/Links/1day/アイクローゼット/ホログレー/thumbnail.jpg,/Users/asano/Desktop/data/Links/1day/アイクローゼット/ホログレー/lens.jpg,/Users/asano/Desktop/data/Links/1day/アイクローゼット/ホログレー/黒目/black.jpg,/Users/asano/Desktop/data/Links/1day/アイクローゼット/ホログレー/茶目/brown.jpg,https://static.growthpalette.com/img/post/790e612a-b8ec-4b16-be7a-44d6a506fe71/6bd09cd7d2c36e5bd20809995bf25e00.jpg,https://static.growthpalette.com/img/post/e52c486c-c353-4f38-81db-838e89af7e04/89792ed07780d8e6953939a272a496d7.jpg,度なし（±0.00）〜8.00,3箱_背景ピンク,ECL0002ホログレー,グレー,透明感爆誕！細フチのちゅるちゅるグレー,透明感爆誕！細フチのちゅるちゅるグレー,ECL0020,アイクローゼット,ブラウンコフレ,ECL0020ブラウンコフレ,1day,ブラウン,14.0mm,12.0mm,ブラウン,1
TRUE,TRUE,OK,-,ECL0002,hlbr,414,PB,アイクローゼット,ホロブラウン,1day,"1,760",10,-8,14.5,13.8,8.6,38,"モイスト,UVカット,8","モイスト,UVカット",#d489ab,/Users/asano/Desktop/data_sample/Links/bundle_pb_oneday.jpg,https://drive.google.com/file/d/1tzTulNHXMiDMazR-m_PqTiRRxIc5nH18/view?usp=drivesdk,https://drive.google.com/file/d/12-uNI5iQaFMD1rClXX8wiS0B3dzRBSIy/view?usp=drivesdk,https://drive.google.com/drive/folders/1VNOU1ZG-h-M0HWy1_iEXGBMDMYVwl0U1,https://drive.google.com/drive/folders/1InfNtEEgITwwQYTiUqDBQ71l7vmVSwtX,/Users/asano/Desktop/data/Links/1day/アイクローゼット/ホロブラウン/thumbnail.jpg,/Users/asano/Desktop/data/Links/1day/アイクローゼット/ホロブラウン/lens.jpg,/Users/asano/Desktop/data/Links/1day/アイクローゼット/ホロブラウン/黒目/black.jpg,/Users/asano/Desktop/data/Links/1day/アイクローゼット/ホロブラウン/茶目/brown.jpg,https://static.growthpalette.com/img/post/af16bfca-9eb1-422a-9de9-ed67d8060ea5/2544a3c0b999e945439cc9a446b7f880.jpg,https://static.growthpalette.com/img/post/aa2ec803-81f7-45f5-9576-d7b99b736df0/1b517bf11ad2b11d0248f9e92a801b7e.jpg,度なし（±0.00）〜8.00,3箱_背景ピンク,ECL0002ホロブラウン,ブラウン,"万能細フチブラウン♡
目薬さしたてみたいな
ちゅるちゅる感がたまらん…",万能細フチブラウン。目薬さしたてみたいなちゅるちゅる感がたまらん…,ECL0002,アイクローゼット,ほっぺ,ECL0002ほっぺ,1day,"ベージュ,ピンク",14.5mm,13.8mm,ピンク,1
TRUE,TRUE,OK,-,ECL0002,hlbe,415,PB,アイクローゼット,ホロベージュ,1day,"1,760",10,-8,14.5,13.8,8.6,38,"モイスト,UVカット,8","モイスト,UVカット",#d489ab,/Users/asano/Desktop/data_sample/Links/bundle_pb_oneday.jpg,https://drive.google.com/file/d/1FsI7csXMvSxJQJyrE_K2gOZclVXz6rou/view?usp=drivesdk,https://drive.google.com/file/d/1KDHeFYuMHJ8JAMOWmE53RhAneYNLGfwJ/view?usp=drivesdk,https://drive.google.com/drive/folders/1S4UgSs7AbtEWj9sV3kRL5Xp1rx15qOyv,https://drive.google.com/drive/folders/1UaTTDUKqTAY627sAWyVHm_2KS7Nj14Ym,/Users/asano/Desktop/data/Links/1day/アイクローゼット/ホロベージュ/thumbnail.jpg,/Users/asano/Desktop/data/Links/1day/アイクローゼット/ホロベージュ/lens.jpg,/Users/asano/Desktop/data/Links/1day/アイクローゼット/ホロベージュ/黒目/black.jpg,/Users/asano/Desktop/data/Links/1day/アイクローゼット/ホロベージュ/茶目/brown.jpg,https://static.growthpalette.com/img/post/408b5146-424d-4e08-936a-cbd90ea98ab9/82b17116f170b52f35fdbe4ee7915984.jpg,https://static.growthpalette.com/img/post/c182b0e6-a023-4891-98a7-cecf3006c657/4d455a97df156be78b2bf5083e6f26a1.jpg,度なし（±0.00）〜8.00,3箱_背景ピンク,ECL0002ホロベージュ,ベージュ,"ちゅるんと透明感たっぷり♡
奥目さんにもおすすめ！",ちゅるんと透明感たっぷり♡奥目さんにもおすすめ！,ECL0001,アイクローゼット,ほっぺ,ECL0001ほっぺ,1month,"ベージュ,ピンク",14.5mm,13.8mm,ピンク,1
TRUE,TRUE,-,新色,-,-,416,PB,アイクローゼット,マカロニベージュ,1day,"1,760",10,0,14.5,13.8,8.6,38,"モイスト,UVカット,8","モイスト,UVカット",#d489ab,/Users/asano/Desktop/data_sample/Links/bundle_pb_oneday.jpg,-,https://drive.google.com/file/d/1gvv-9bnb0OU-hwNkDCm-m7Rvip0L0_ML/view?usp=drive_link,https://drive.google.com/drive/folders/1NSImfTAPDnxUO5FtJ5JwXUN1VqVGgCpC?usp=drive_link,https://drive.google.com/drive/folders/1HCMxn_E6lYg0koMtJFORC0z5h27o1yzJ?usp=drive_link,/Users/asano/Desktop/data/Links/1day/アイクローゼット/マカロニベージュ/lens.jpg,/Users/asano/Desktop/data/Links/1day/アイクローゼット/マカロニベージュ/lens.jpg,/Users/asano/Desktop/data/Links/1day/アイクローゼット/マカロニベージュ/黒目/black.jpg,/Users/asano/Desktop/data/Links/1day/アイクローゼット/マカロニベージュ/茶目/brown.jpg,-,-,,3箱_背景ピンク,-マカロニベージュ,ブラウン,"ふわふわミルキーなベージュが可愛すぎる♡
黒目さんでもしっかり発色◎",-,ECL0002,アイクローゼット,ホログレー,ECL0002ホログレー,1day,グレー,14.5mm,13.8mm,グレー,1
TRUE,TRUE,OK,-,ECL0002,mzm,417,PB,アイクローゼット,みずあめ,1day,"1,760",10,-8,14.5,13.8,8.6,38.5,"UVカット,8",UVカット,#d489ab,/Users/asano/Desktop/data_sample/Links/bundle_pb_oneday.jpg,https://drive.google.com/file/d/1dlVRGHjJdbNspw3YVYUkSoJhbrU01SOP/view?usp=drivesdk,https://drive.google.com/file/d/1Gg6QodZjq9RXHQzpPbAk3wHJwJMxU6c6/view?usp=drivesdk,https://drive.google.com/drive/folders/1Ide-RAeNRTddGw52VTEqutmaysvnOevP,https://drive.google.com/drive/folders/1-z6ZCRP0l8C4y8ixxG7EoGAiAUyDSZRc,/Users/asano/Desktop/data/Links/1day/アイクローゼット/みずあめ/thumbnail.jpg,/Users/asano/Desktop/data/Links/1day/アイクローゼット/みずあめ/lens.jpg,/Users/asano/Desktop/data/Links/1day/アイクローゼット/みずあめ/黒目/black.jpg,/Users/asano/Desktop/data/Links/1day/アイクローゼット/みずあめ/茶目/brown.jpg,https://static.growthpalette.com/img/post/65b3c960-e5c2-40cc-b24a-02dd336ccb9e/b0aff056e7a827c79a373654802e02b2.jpg,https://static.growthpalette.com/front/assets/hl2/img/search-contact-lens/image/data/item/PC/thumb/ECL0002-MZM-4.jpg,度なし（±0.00）〜8.00,3箱_背景ピンク,ECL0002みずあめ,"グレー,ベージュ",じゅわふわ透明感、これは儚い美少女の目。,じゅわふわ透明感、これは儚い美少女の目。,ECL0001,アイクローゼット,ホログレー,ECL0001ホログレー,1month,グレー,14.5mm,13.8mm,グレー,1
TRUE,TRUE,OK,-,ECL0002,mtbg,418,PB,アイクローゼット,ミルクティベーグル,1day,"1,760",10,-8,14.5,14,8.6,38,"モイスト,UVカット,8","モイスト,UVカット",#d489ab,/Users/asano/Desktop/data_sample/Links/bundle_pb_oneday.jpg,https://drive.google.com/file/d/1ygo0Lm-kpHCYPFDVrdS9NQPpHpqbrIJB/view?usp=drivesdk,https://drive.google.com/file/d/1_wuUSW3CxdhNMCpAtx7xKGxLov6Auym3/view?usp=drivesdk,https://drive.google.com/drive/folders/1Ttl2x43a9PI1Qt82gq7QwHxrB48YgJSd,https://drive.google.com/drive/folders/1HN4KpeVl-Cb4kEO7kpavKN5CDOI3HxtS,/Users/asano/Desktop/data/Links/1day/アイクローゼット/ミルクティベーグル/thumbnail.jpg,/Users/asano/Desktop/data/Links/1day/アイクローゼット/ミルクティベーグル/lens.jpg,/Users/asano/Desktop/data/Links/1day/アイクローゼット/ミルクティベーグル/黒目/black.jpg,/Users/asano/Desktop/data/Links/1day/アイクローゼット/ミルクティベーグル/茶目/brown.jpg,https://static.growthpalette.com/img/post/21467829-1bf2-4ece-ac71-e2570b4e6c5d/2d4327a3f6325cd426d59f74ac7e27b8.jpg,https://static.growthpalette.com/img/post/5c0d7ce6-3144-4da6-98e2-ce762a7fef1a/410733ce7c8ff205996c05ca86362ed7.jpg,度なし（±0.00）〜8.00,3箱_背景ピンク,ECL0002ミルクティベーグル,"グレー,ベージュ","高発色グレーで最強写真盛れ📷️
暗い場所でも盛れる！",-,ECL0002,アイクローゼット,ホロブラウン,ECL0002ホロブラウン,1day,ブラウン,14.5mm,13.8mm,ブラウン,1
